DESPLd,DESWLltd,WORD_PROPERTY_WRDHYPn,Polarity
0.0,0.9982183273674136,0.24458318031582799,0
0.2727272727272727,0.22145112452598528,0.2679948586118253,0
0.36363636363636365,0.19806303631818017,0.4712082262210798,0
0.2727272727272727,0.21283487503826637,0.46717421396084646,0
0.4545454545454546,0.22576242534491067,0.6225753680766535,0
,0.21446753684949318,0.20244215938303342,0
0.2727272727272727,0.40895551832664584,0.6335772196954715,0
0.2727272727272727,0.7135897062265193,0.7768908131511297,0
0.18181818181818182,0.36987558382379443,0.3961205889226454,0
0.4545454545454546,0.7042085775811577,0.21138116382332311,0
0.18181818181818182,0.5604645597923833,0.6687121651878266,0
0.18181818181818182,0.5832420176169372,0.0,0
0.2727272727272727,0.6584816273928714,0.5491814368826953,0
0.18181818181818182,0.2770768768446919,0.5089974293059125,0
0.18181818181818182,0.6007577417763906,0.14053127677806337,0
0.18181818181818182,0.5658654078385714,0.27455012853470445,0
0.2727272727272727,0.3404182385766533,0.5536173338229895,0
0.5454545454545454,0.51424064731792,0.4708538873063295,0
0.18181818181818182,0.5667964288233881,0.4318766066838045,0
0.36363636363636365,0.3454905557797855,0.11722365038560405,0
0.7272727272727273,0.23400033145165114,0.5240047245188637,0
0.2727272727272727,0.6860312886981578,0.28289319934564133,0
0.36363636363636365,0.5056328556403702,0.3764089381055963,0
0.36363636363636365,0.286141218767163,0.366323907455013,0
0.18181818181818182,0.5934767879498892,0.8064634594197576,0
0.4545454545454546,0.4149392555023434,0.16966580976863763,0
,0.29532945116463727,0.32886522218141745,0
0.36363636363636365,0.4662734717600278,0.288852535639168,0
0.36363636363636365,0.4054737776805395,0.5367609254498713,0
0.4545454545454546,0.26046718083195725,0.20712449504223282,0
0.18181818181818182,0.39784240693575956,0.45060594932060244,0
0.18181818181818182,0.5120277360383928,0.4717782496926345,0
0.4545454545454546,0.9487723676337815,0.30077120822622105,0
0.5454545454545454,0.24080675075175045,0.3143338356528676,0
0.5454545454545454,0.251689768504181,0.6840023729483887,0
,0.41837181602087625,0.47839787710423737,0
0.09090909090909091,0.4953722455847312,0.49742930591259643,0
0.0,0.31364895505801665,0.33354755784061685,0
,0.502551097651923,0.43843187660668365,0
0.4545454545454546,0.37665326070947214,0.4318766066838045,0
0.09090909090909091,0.2760546332740084,0.39910025706940877,0
0.36363636363636365,0.42148085881259356,0.6033221277437215,0
0.09090909090909091,0.1987972175988932,0.6335772196954715,0
0.4545454545454546,0.7202710675734861,0.5133745570763565,0
0.4545454545454546,0.6871938534552241,0.5214120007523981,0
0.4545454545454546,0.6743029439193412,0.3745179948586118,0
,0.47199092692031885,0.2932074352382836,0
,0.2753457754780021,0.5689413414349147,0
0.18181818181818182,0.4710753913720176,0.7678341902313625,0
,0.4572871512919188,0.5220115681233933,0
,0.31064817943338957,0.24652069851963468,0
0.12309149097933272,0.23241383703119864,0.4520466679849715,0
0.36363636363636365,0.30480569161249044,0.6184496737195969,0
0.5454545454545454,0.346184410819772,0.07133676092544997,0
0.4545454545454546,0.39349983676026734,0.4285989717223651,0
0.2727272727272727,0.371917723106954,0.5572817704258415,0
0.09090909090909091,0.43774661582184715,0.5629820051413883,0
0.18181818181818182,0.5228603270128489,0.6940874035989717,0
0.2727272727272727,0.8218157690220332,0.41089974293059134,0
0.6363636363636364,0.46296572880334386,0.4663780273305373,0
0.18181818181818182,0.69954550459695,0.2494690957862972,0
0.09090909090909091,0.5803525304595083,0.4843187660668381,0
0.2727272727272727,0.4388507609542013,0.4717782496926345,0
0.09090909090909091,0.4080837062917669,0.3745179948586118,0
,0.6181045681178239,0.4770853647726265,0
0.2727272727272727,0.8023025073304844,0.4403350194875196,0
0.7272727272727273,0.30315302025668306,0.6566287183253766,0
0.36363636363636365,0.3140810963046823,0.35321336760925465,0
,0.35471948324810565,0.2352185089974292,0
0.2727272727272727,0.4406332756392923,0.42368251928020567,0
0.2727272727272727,0.4626014771660508,0.3365272259873802,0
0.18181818181818182,0.0,0.39910025706940877,0
,0.532049248366081,0.30077120822622105,0
