DESPLd,DESWLltd,WORD_PROPERTY_WRDHYPn,Polarity
0.0,0.24592843301700879,0.4044045994932762,0
0.1764705882352941,0.05455833313355363,0.4206457480673035,0
0.23529411764705885,0.04879627114118547,0.5616189176898593,0
0.1764705882352941,0.05243557033016304,0.5588204428586423,0
0.29411764705882354,0.05562049701653853,0.6666253255612057,0
,0.052837804941443564,0.3751705320600274,0
0.1764705882352941,0.100753299191543,0.6742575296463428,0
0.1764705882352941,0.17580522562852355,0.7736770302290517,0
0.11764705882352942,0.09112527815526311,0.5095291248087974,0
0.29411764705882354,0.17349402155178695,0.38137169787920133,0
0.11764705882352942,0.13808018463737934,0.6986313426924263,0
0.11764705882352942,0.1436918072226675,0.2347323649787337,0
0.1764705882352941,0.16222839268268996,0.6157104904143034,0
0.11764705882352942,0.06826270393909643,0.5878340422117007,0
0.11764705882352942,0.14800711027571098,0.33222171694204444,0
0.11764705882352942,0.1394107774150785,0.42519326966803106,0
0.1764705882352941,0.08386794921343131,0.6187877606704348,0
0.3529411764705882,0.12669212047235826,0.5613731057114415,0
0.11764705882352942,0.13964015061493326,0.5343337880854935,0
0.23529411764705885,0.08511760270839502,0.3160527512505685,0
0.4705882352941177,0.057650048352782673,0.5982449024740979,0
0.1764705882352941,0.16901573053174213,0.43098102443259334,0
0.23529411764705885,0.1245714413974914,0.49585475915626,0
0.23529411764705885,0.0704958621012018,0.4888585720782176,0
0.11764705882352942,0.14621332076460974,0.7941921652699281,0
0.29411764705882354,0.10222749683634669,0.35243292405638943,0
,0.07275954283492095,0.46287273435977394,0
0.23529411764705885,0.11487457315050643,0.43511513497870946,0
0.23529411764705885,0.09989551187408634,0.607094133697135,0
0.29411764705882354,0.06417061666589093,0.3784187617748328,0
0.11764705882352942,0.09801539106525974,0.5473267069447154,0
0.11764705882352942,0.12614693132038682,0.5620143543507921,0
0.29411764705882354,0.23374656151362327,0.4433833560709414,0
0.3529411764705882,0.059326928036353185,0.4527920214517571,0
0.3529411764705882,0.06200814859599777,0.7092384650365555,0
,0.10307316777467251,0.5666065220261409,0
0.05882352941176471,0.12204356179079583,0.5798090040927696,0
0.0,0.07727287099433224,0.46612096407457937,0
,0.1238121967590612,0.538881309686221,0
0.29411764705882354,0.09279507664552546,0.5343337880854935,0
0.05882352941176471,0.068010856469853,0.5115961800818555,0
0.23529411764705885,0.10383913449857182,0.6532689684122155,0
0.05882352941176471,0.04897714945905041,0.6742575296463428,0
0.29411764705882354,0.17745129511195348,0.5908705431215664,0
0.29411764705882354,0.1693021485638976,0.5964462782417729,0
0.29411764705882354,0.16612624896818037,0.494542974079127,0
,0.11628316759309058,0.43813621576240963,0
,0.06783621703254326,0.6294183306461616,0
0.11764705882352942,0.11605760949964335,0.7673942701227833,0
,0.11266063692962068,0.5968622100954981,0
,0.07653357776862435,0.4057486945476784,0
0.07964743533956824,0.057259187880564055,0.5483261622415786,0
0.23529411764705885,0.07509417935715257,0.6637632490292794,0
0.3529411764705882,0.08528854595602589,0.2842201000454754,0
0.29411764705882354,0.09694552343285338,0.5320600272851298,0
0.1764705882352941,0.09162839465807707,0.6213298534907176,0
0.05882352941176471,0.10784648642094222,0.6252842201000457,0
0.11764705882352942,0.12881572836690872,0.7162346521145977,0
0.1764705882352941,0.20246859706260126,0.5197817189631653,0
0.411764705882353,0.11405965318775071,0.5582681122998494,0
0.11764705882352942,0.1723451924824244,0.40779405658698636,0
0.05882352941176471,0.14297993184493996,0.5707139608913144,0
0.1764705882352941,0.10811851176327322,0.5620143543507921,0
0.05882352941176471,0.10053851314549975,0.494542974079127,0
,0.15228080241600428,0.5656960060215459,0
0.1764705882352941,0.19766116592325383,0.5402015578928839,0
0.4705882352941177,0.07468701504681807,0.6902488143961544,0
0.23529411764705885,0.07737933650064564,0.4797635288767624,0
,0.08739130938005807,0.3979081400636653,0
0.1764705882352941,0.10855766523432835,0.528649386084584,0
0.1764705882352941,0.11396991346656206,0.46818801934763743,0
0.11764705882352942,0.0,0.5115961800818555,0
,0.1310795788368522,0.4433833560709414,0
0.3529411764705882,0.15001917030264805,0.5878340422117007,0
0.1764705882352941,0.129901137354535,0.32060027285129605,0
0.5294117647058824,0.09838352141490818,0.6498654179418165,0
0.3529411764705882,0.13439922383281824,0.5343337880854935,0
0.11764705882352942,0.11118959916252044,0.49795361527967275,0
0.11764705882352942,0.001745409596147393,0.3372745187206306,0
0.29411764705882354,0.1269744074232319,0.42456602530931004,0
0.05882352941176471,0.20141257557999548,0.3572197888992605,0
0.11764705882352942,0.024367470496811105,0.4915335847845279,0
0.11764705882352942,0.09852731478211407,0.33661545761907596,0
,0.1360038176692812,0.41739751835249805,0
0.1764705882352941,0.08773571503885522,0.4206457480673035,0
0.05882352941176471,0.1587003548000398,0.5115961800818555,0
0.23529411764705885,0.16117675090774453,0.6252842201000457,0
0.1764705882352941,0.05746439868309229,0.4697883202041985,0
0.11764705882352942,0.09383050975289017,0.6952460908804704,0
0.11764705882352942,0.18186190713833947,0.6821282401091406,0
,0.14196298170289068,0.2891630583071358,0
0.23529411764705885,0.04617389029211803,0.6859178414430804,0
0.05882352941176471,0.15410640781745746,0.5018514909374392,0
0.11764705882352942,0.0201503856131676,0.5726287068284629,0
0.29411764705882354,0.050313857762087105,0.6587922740001441,0
0.5294117647058824,0.07977807765710389,0.6235681742129785,0
0.05882352941176471,0.15257992329072712,0.5002273760800364,0
0.29411764705882354,0.17987481268874647,0.4146621670137144,0
,0.12510908114845962,0.6366530241018645,0
0.11764705882352942,0.16783362600712606,0.7280977519425829,0
0.11764705882352942,0.11559589684256955,0.47858997491528416,0
,0.01498347818346541,0.4570259208731242,0
,0.09157855142856482,0.5610839151485971,0
0.1764705882352941,0.15128325505961024,0.4433833560709414,0
0.411764705882353,0.15232357684401904,0.8253751705320603,0
0.05882352941176471,0.12837743739970023,0.47066848567530695,0
0.1764705882352941,0.09753258748260155,0.9284523268152193,0
0.11764705882352942,0.11392156238447233,0.48536047853919634,0
0.29411764705882354,0.14462947357749475,0.6409653290680719,0
0.1764705882352941,0.13767068738381422,0.3654258429156111,0
0.26741532739187956,0.10171464256143817,0.7162346521145977,0
,0.11901809791959786,0.46437191730506877,0
,0.10322757536628095,0.5693147234757059,0
0.11764705882352942,0.08744471632999028,0.4196571564149712,0
0.29411764705882354,0.09865859538774475,0.5620143543507921,0
0.11764705882352942,0.13281350377582996,0.6025466120964075,0
0.23529411764705885,0.15204628321914473,0.5186526791174673,0
,0.08047279923424305,0.7435197817189633,0
0.11764705882352942,0.09484076871477846,0.4160982264665759,0
0.11764705882352942,0.15076337429485284,0.5961800818553888,0
0.23529411764705885,0.1053112914556506,0.6821282401091406,0
0.1764705882352941,0.1649350697634708,0.46710955572691165,0
0.11764705882352942,0.12152551569358556,0.4092769440654844,0
0.23529411764705885,0.10566276323485069,0.5343337880854935,0
0.05882352941176471,0.17595276736910184,0.5726287068284629,0
,0.07424453385334544,0.6772558955369324,0
,0.13520322415827776,0.46745847042773453,0
,0.04209265478846517,0.3979081400636653,0
0.29411764705882354,0.03526711728129839,0.5726287068284629,0
0.11764705882352942,0.0679424251432303,0.6101258147642868,0
0.11764705882352942,0.13157616333449615,0.3134541674787241,0
0.23529411764705885,0.1154679656284432,0.7332878581173262,0
0.11764705882352942,0.09249201795404613,0.5501512545228069,0
0.23529411764705885,0.20740836567736448,0.5798090040927696,0
0.29411764705882354,0.10159050497778534,0.4433833560709414,0
0.05882352941176471,0.20811755472134078,0.5798090040927696,0
0.411764705882353,0.07298020102278363,0.6213298534907176,0
0.05882352941176471,0.14289377510328363,0.6170159990078137,0
0.05882352941176471,0.1129901887005436,0.3791830511194929,0
0.11764705882352942,0.09435198153206899,0.5693147234757059,0
0.1764705882352941,0.21291025509211228,0.3124147339699863,0
0.29411764705882354,0.13327695269448953,0.5258732827818142,0
0.05882352941176471,0.126108111803666,0.5295469232426224,0
0.411764705882353,0.07924644314906183,0.3751705320600274,0
0.23529411764705885,0.20280166046993886,0.5306957708049115,0
,0.1266989688923153,0.5922113357311177,0
0.5294117647058824,0.1716251309260721,0.5222070638168865,0
0.1764705882352941,0.08528124209270264,0.9179073491903436,0
0.0,0.13232962233893575,0.5151863287140089,0
0.11764705882352942,0.1456044644908262,0.7503410641200547,0
0.4705882352941177,0.06821522032703667,0.5883356070941338,0
0.3529411764705882,0.17814071691135955,0.5937299885847929,0
0.23529411764705885,0.11343586392320584,0.2649805855808584,0
0.0,0.16674421804031997,0.5416098226466578,0
,0.05894708007722759,0.7804349570660463,0
,0.15475838761928512,0.46710955572691165,0
0.0,0.13211274672809453,0.38881309686221016,0
0.05882352941176471,0.17765160679353073,0.4196571564149712,0
0.5294117647058824,0.10209133909564645,0.5252387448840383,0
0.1764705882352941,0.06930535936478689,0.39523312735735494,0
0.1764705882352941,0.15571797827179884,0.5040169774139762,0
0.11764705882352942,0.07174842142035667,0.5151863287140089,0
0.1764705882352941,0.12155800080768493,0.4737001667424587,0
0.11764705882352942,0.07425936097008619,0.8185538881309689,0
0.11764705882352942,0.07289906849272651,0.6859178414430804,0
0.05882352941176471,0.0782760058980489,0.7736770302290517,0
0.29411764705882354,0.08630320013682165,0.6941115740570041,0
0.29411764705882354,0.03362288186765679,0.5707139608913144,0
0.1764705882352941,0.14800463538607836,0.6650750341064121,0
0.3529411764705882,0.1092637375186221,0.46117800581291896,0
0.11764705882352942,0.09738345954520787,0.46818801934763743,0
0.23529411764705885,0.12156916149364552,0.5712824010914053,0
0.11764705882352942,0.09731337202665094,0.6616643929058664,0
,0.11951727727539392,0.4433833560709414,0
0.11764705882352942,0.1557000873179331,0.27547486619792233,0
0.1764705882352941,0.1170130300833809,0.5473267069447154,0
0.05882352941176471,0.09185272113254166,0.6980445657116874,0
0.3529411764705882,0.08919908918535621,0.3699233917514955,0
0.11764705882352942,0.09817968634173659,0.4433833560709414,0
0.29411764705882354,0.1266909449439101,0.6666253255612057,0
,0.07441066949152934,0.6480218281036837,0
0.11764705882352942,0.06578571965483244,0.7162346521145977,0
0.4705882352941177,0.15612456675576902,0.5666065220261409,0
0.11764705882352942,0.16190819003899873,0.6382771389592674,0
0.11764705882352942,0.06732088903217866,0.7256433174954134,0
0.3529411764705882,0.0926426856885491,0.5712824010914053,0
,0.040913896681675506,0.6335524411922777,0
0.29411764705882354,0.11865601028966807,0.5707139608913144,0
0.29411764705882354,0.1460325029744397,0.5457025920873125,0
0.11764705882352942,0.144353797976247,0.5063490397733237,0
0.3529411764705882,0.07446566816035512,0.40030157248510095,0
0.05882352941176471,0.13346975657142468,0.5280613444982831,0
0.3529411764705882,0.13720810449672785,0.45475216007276054,0
0.0,0.07220984235380117,0.560319625803937,0
0.1764705882352941,0.10961298077358719,0.5911778080945886,0
0.23529411764705885,0.07913646178366152,0.5343337880854935,0
0.1764705882352941,0.14234686653841983,0.5115961800818555,0
0.11764705882352942,0.24636737903379535,0.5661664392905869,0
0.23529411764705885,0.11185019461274727,0.3394400051971675,0
0.6470588235294118,0.11006775556718063,0.6271403513656486,0
0.09605842128561484,0.03680173194723023,0.7526148249204186,0
0.1764705882352941,0.10307016228137658,0.5063490397733237,0
0.23529411764705885,0.09528089831268076,0.43511513497870946,0
0.11764705882352942,0.11914327241505074,0.3937740295175494,0
0.1764705882352941,0.1385932691192294,0.4433833560709414,0
0.23529411764705885,0.13813658852950236,0.27285129604365627,0
0.23529411764705885,0.21168622067651724,0.6366530241018645,0
0.1764705882352941,0.0405408532635345,0.4615734424738518,0
0.29411764705882354,0.07456616312035738,0.8348656503944483,0
0.05882352941176471,0.10405728383317943,0.3859409779564878,0
0.1764705882352941,0.10234821324359535,0.4737001667424587,0
0.11764705882352942,0.08890772351711874,0.25579809004092774,0
0.23529411764705885,0.13662529782560842,0.631556663687256,0
0.1764705882352941,0.06685472501104488,0.6753069577080492,0
0.411764705882353,0.11082664018127282,0.5588204428586423,0
0.11764705882352942,0.11209768998617488,0.41306654539942417,0
0.23529411764705885,0.16571630826815878,0.42317214895659644,0
0.29411764705882354,0.0804942992086434,0.38881309686221016,0
0.29411764705882354,0.12803609247504005,0.6642629766777107,0
0.1764705882352941,0.15727748543969036,0.7250363068256834,0
0.29411764705882354,0.08864231980097606,0.46710955572691165,0
0.29411764705882354,0.15586678070133292,0.5468786752599145,0
0.23529411764705885,0.13907351143733293,0.3778990450204639,0
0.11764705882352942,0.09947532428763672,0.5473267069447154,0
0.11764705882352942,0.06478423512059862,0.5343337880854935,0
0.1764705882352941,0.13561388362118865,0.5473267069447154,0
0.11764705882352942,0.13692785560705822,0.552523874488404,0
0.29411764705882354,0.09744576433777553,0.49795361527967275,0
,0.16158571355633,0.6666253255612057,0
0.29411764705882354,0.17064261928925195,0.5684402000909505,0
0.29411764705882354,0.0916646201113395,0.9189241863184566,0
0.11764705882352942,0.11901785064951621,0.4864651396567819,0
0.05882352941176471,0.07809697759269889,0.41306654539942417,0
,0.11206619970130076,0.4433833560709414,0
0.3529411764705882,0.12206896414335301,0.7088602927620664,0
0.05882352941176471,0.11145957329226613,0.5177973459010294,0
0.1764705882352941,0.12064395816833519,0.38406785693101614,0
0.11764705882352942,0.08582405013902654,0.3937740295175494,0
0.11764705882352942,0.06840495881227605,0.43458170135985574,0
0.0,0.15011679709920364,0.5798090040927696,0
0.06792356108113244,0.10618808901360356,0.6300710849429167,1
0.1764705882352941,0.11684719030809325,0.7422204898330411,1
1.0,0.06747633542935291,0.5252387448840383,1
0.06960093862470138,0.1500238854714986,0.3317623713258093,1
0.29411764705882354,0.09082782163781246,0.42317214895659644,1
0.29411764705882354,0.1127935178323472,0.49795361527967275,1
0.07964743533956824,0.07766458930329033,0.7410393153912938,1
0.23529411764705885,0.1779280686469889,0.5378318816245147,1
0.06792356108113244,0.1561419290539308,0.8047269643449728,1
0.048029210642807414,0.1264884057943744,0.43428831286948627,1
0.0831890330807703,0.12344562031909827,0.50834795036705,1
0.03720326659021623,0.2127882714546634,0.5878340422117007,1
0.12707334702760512,0.1269212723139313,0.5378318816245147,1
0.29411764705882354,0.16463161350991604,0.6046136673694655,1
0.29411764705882354,0.1451859038569814,0.6503739944488877,1
0.05882352941176471,0.154715293414021,0.7503410641200547,1
0.4705882352941177,0.09344050967088184,0.5798090040927696,1
0.07964743533956824,0.1282295206581117,0.38693136378604703,1
0.1764705882352941,0.21113590799131887,0.487629512186129,1
0.048029210642807414,0.08945861398342275,0.6038841184495627,1
0.06792356108113244,0.0892662203872704,0.7941921652699281,1
0.4705882352941177,0.043700334467306166,0.4697883202041985,1
0.11764705882352942,0.14268704681126593,0.635389823657218,1
0.29411764705882354,0.13813836297781407,0.6930132652172654,1
0.048029210642807414,0.1546599684799462,0.7844474761255118,1
0.5882352941176472,0.06791959012373565,0.5115961800818555,1
0.1764705882352941,0.07383873554541502,0.43458170135985574,1
0.07964743533956824,0.19552425210236762,0.607094133697135,1
0.06792356108113244,0.17567447271419057,0.5177973459010294,1
0.11764705882352942,0.1696408545927096,0.45991979825540547,1
0.29411764705882354,0.021241444173257643,0.607094133697135,1
0.3529411764705882,0.08134295668890418,0.5416098226466578,1
0.11764705882352942,0.11687105542821159,0.6106147955815696,1
0.23529411764705885,0.19875279956168027,0.4689631650750342,1
0.09605842128561484,0.17591809489633134,0.6194164502926552,1
0.05882352941176471,0.14908745338066837,0.8167588138148921,1
0.06792356108113244,0.06767545237203587,0.560319625803937,1
0.23529411764705885,0.08626120538495123,0.5661664392905869,1
0.04159451654038515,0.12855424132337753,0.5426020091777255,1
0.06792356108113244,0.11406111501127067,0.3069577080491133,1
0.0,0.10804506100020343,0.47160935221338873,1
0.0831890330807703,0.08080830605026877,0.0,1
0.04159451654038515,0.14118778616440922,0.7018740575859843,1
0.1764705882352941,0.16354434367023524,0.5834961837690351,1
0.10467723776501285,0.18460888568609218,0.4774897680763985,1
0.1764705882352941,0.05745552557993599,0.3484785574470613,1
0.1764705882352941,0.07962458920887744,0.43098102443259334,1
0.7058823529411764,0.12238074250515588,0.5213408692262718,1
0.1764705882352941,0.1467733269587124,0.5674066724544214,1
0.1764705882352941,0.09522949624257827,0.5236337372602521,1
0.11764705882352942,0.1266078746781058,0.4774897680763985,1
0.0,0.09891931757357482,0.6680844234010113,1
0.04159451654038515,0.10738672521723651,0.6507503410641201,1
0.1764705882352941,0.1264763881898733,0.7162346521145977,1
0.0831890330807703,0.17331755143221295,0.6331929533187024,1
0.3529411764705882,0.12780062828650876,0.7088602927620664,1
0.06792356108113244,0.17049165511449377,0.5191753827497348,1
0.048029210642807414,0.12418636311330068,0.5700643149483533,1
0.1764705882352941,0.1731738570814044,0.3979081400636653,1
0.1764705882352941,0.15283400683075585,0.5097525902437227,1
0.11764705882352942,1.0,0.538881309686221,1
0.07964743533956824,0.06238702048970943,0.6637632490292794,1
0.11764705882352942,0.21079669631117245,0.45991979825540547,1
0.05882352941176471,0.08555622457238268,0.687000584681349,1
0.1764705882352941,0.07284809221467886,0.6427746877951518,1
0.22009749333964362,0.12563798626081646,0.552523874488404,1
0.23529411764705885,0.15133499253549856,0.655601030771563,1
0.11764705882352942,0.12787893707512976,0.6719884959994101,1
0.0831890330807703,0.029838717028349015,0.7643848808281842,1
0.04159451654038515,0.12375099081930752,0.7263402556717702,1
0.23529411764705885,0.1054704589833073,0.45854176140670005,1
0.04159451654038515,0.19059045503855446,0.3699233917514955,1
0.29411764705882354,0.0691940228026454,0.42317214895659644,1
0.04159451654038515,0.12198038045866606,0.6444316794715301,1
0.23529411764705885,0.20412265144163044,0.5949674094285282,1
0.29411764705882354,0.09383742731627628,0.25579809004092774,1
0.3529411764705882,0.1638849994903977,0.4761255115961802,1
0.04159451654038515,0.21594531594621508,0.5040169774139762,1
0.04159451654038515,0.10725687406457639,0.5457025920873125,1
0.0831890330807703,0.15446067310796557,0.6634247238480836,1
0.14408763192842225,0.21354816579228725,0.5700643149483533,1
0.29411764705882354,0.1067454725583276,0.7844474761255118,1
0.3529411764705882,0.09621346225813181,0.631556663687256,1
0.04159451654038515,0.21062610015168381,0.6742575296463428,1
0.05882352941176471,0.1432893482084172,0.619934194687425,1
0.07964743533956824,0.20578367058815308,0.45854176140670005,1
0.3529411764705882,0.10470726910210268,0.5396838134981141,1
0.5294117647058824,0.165720631704568,0.4622006868325728,1
0.04159451654038515,0.20040670273351574,0.4044045994932762,1
0.06792356108113244,0.16403238617900492,0.4433833560709414,1
